time,theta,tvc,combined
5.650000000000000355e+00,-1.511175116446415445e-01,1.048438592455663287e-01,-2.559613708902078733e-01
5.660000000000000142e+00,-1.547551749722183290e-01,1.093478762139372812e-01,-2.641030511861556240e-01
5.669999999999999929e+00,-1.584670227932469810e-01,1.138453174807932539e-01,-2.723123402740402210e-01
5.679999999999999716e+00,-1.622900604318057993e-01,1.183005795189009113e-01,-2.805906399507067106e-01
5.690000000000000391e+00,-1.661931511877870471e-01,1.228507387651129878e-01,-2.890438899529000349e-01
5.700000000000000178e+00,-1.701278652931390301e-01,1.276648973372369322e-01,-2.977927626303759623e-01
5.709999999999999964e+00,-1.741515287097298303e-01,1.326389342602265486e-01,-3.067904629699563790e-01
5.719999999999999751e+00,-1.782129939239974759e-01,1.376517206959912698e-01,-3.158647146199887734e-01
5.730000000000000426e+00,-1.822528076199028402e-01,1.428525209394737316e-01,-3.251053285593765718e-01
5.740000000000000213e+00,-1.862418847607191785e-01,1.480652668914379522e-01,-3.343071516521571307e-01
5.750000000000000000e+00,-1.901623043647409639e-01,1.530470700759815617e-01,-3.432093744407225255e-01
5.759999999999999787e+00,-1.940483068415360390e-01,1.576783793591125249e-01,-3.517266862006485639e-01
5.770000000000000462e+00,-1.979011837029142074e-01,1.620012480436643643e-01,-3.599024317465785439e-01
5.780000000000000249e+00,-2.017202252817703600e-01,1.662713634287563691e-01,-3.679915887105267291e-01
5.790000000000000036e+00,-2.055195532422387783e-01,1.706367570319519966e-01,-3.761563102741907749e-01
5.799999999999999822e+00,-2.092889574385814466e-01,1.751855928591002642e-01,-3.844745502976817386e-01
5.810000000000000497e+00,-2.129954390428137334e-01,1.801047645345162096e-01,-3.931002035773299430e-01
5.820000000000000284e+00,-2.166649048649356701e-01,1.853975451662940865e-01,-4.020624500312297567e-01
5.830000000000000071e+00,-2.202592854143848033e-01,1.909391772149191813e-01,-4.111984626293039846e-01
5.839999999999999858e+00,-2.237131359730819002e-01,1.967592253555638382e-01,-4.204723613286457384e-01
5.850000000000000533e+00,-2.270018259844572284e-01,2.026252340404076646e-01,-4.296270600248648930e-01
5.860000000000000320e+00,-2.300979116086482590e-01,2.081893135694829478e-01,-4.382872251781312345e-01
5.870000000000000107e+00,-2.330067876791289128e-01,2.132886996108076250e-01,-4.462954872899365100e-01
5.879999999999999893e+00,-2.357230182752054759e-01,2.178964501101592621e-01,-4.536194683853647103e-01
5.889999999999999680e+00,-2.382517275814766966e-01,2.221590241005974853e-01,-4.604107516820741819e-01
5.900000000000000355e+00,-2.406274006214836614e-01,2.262241038158590567e-01,-4.668515044373426903e-01
5.910000000000000142e+00,-2.429030757616324754e-01,2.302996647255459717e-01,-4.732027404871784748e-01
5.919999999999999929e+00,-2.451024007294432538e-01,2.347182204824968532e-01,-4.798206212119401348e-01
5.929999999999999716e+00,-2.472206715194311122e-01,2.399002178401193341e-01,-4.871208893595504463e-01
5.940000000000000391e+00,-2.492385138674136913e-01,2.460134074679129756e-01,-4.952519213353266947e-01
5.950000000000000178e+00,-2.511459391613504177e-01,2.529721964115712041e-01,-5.041181355729216218e-01
5.959999999999999964e+00,-2.529457699167141360e-01,2.605514776623379380e-01,-5.134972475790520186e-01
5.969999999999999751e+00,-2.546492409832526449e-01,2.685874230518517369e-01,-5.232366640351043818e-01
5.980000000000000426e+00,-2.562351896418841868e-01,2.770423995218310176e-01,-5.332775891637151489e-01
5.990000000000000213e+00,-2.576896523169753817e-01,2.860078641758678764e-01,-5.436975164928432580e-01
6.000000000000000000e+00,-2.590431238785559365e-01,2.953784267231058247e-01,-5.544215506016617612e-01
6.009999999999999787e+00,-2.603130543719331946e-01,3.051196953624090158e-01,-5.654327497343422104e-01
6.020000000000000462e+00,-2.615001496045936680e-01,3.156106594408715771e-01,-5.771108090454653006e-01
6.030000000000000249e+00,-2.626041951424807896e-01,3.271405976926961001e-01,-5.897447928351768898e-01
6.040000000000000036e+00,-2.636228037308104843e-01,3.399021270403420614e-01,-6.035249307711525457e-01
6.049999999999999822e+00,-2.645550320863849780e-01,3.539532228820748139e-01,-6.185082549684597364e-01
6.060000000000000497e+00,-2.654354790771894512e-01,3.693539336715932486e-01,-6.347894127487827554e-01
6.070000000000000284e+00,-2.662274531404473232e-01,3.863346177704874429e-01,-6.525620709109347661e-01
6.080000000000000071e+00,-2.669066500261746411e-01,4.053675278121779413e-01,-6.722741778383525268e-01
6.089999999999999858e+00,-2.674812333949574961e-01,4.260032113455811120e-01,-6.934844447405386081e-01
6.100000000000000533e+00,-2.679161907236316531e-01,4.480455529498975076e-01,-7.159617436735291607e-01
6.110000000000000320e+00,-2.681975090620654090e-01,4.717337748153442867e-01,-7.399312838774096956e-01
6.120000000000000107e+00,-2.683067086731939499e-01,4.971765734270008341e-01,-7.654832821001947840e-01
6.129999999999999893e+00,-2.682918364969809066e-01,5.246937563009650418e-01,-7.929855927979458929e-01
6.140000000000000568e+00,-2.681937270299231679e-01,5.549461553929216917e-01,-8.231398824228448596e-01
6.150000000000000355e+00,-2.680578583142063653e-01,5.899828366506526534e-01,-8.580406949648590187e-01
6.160000000000000142e+00,-2.679611376195225603e-01,6.322667066800683466e-01,-9.002278442995909069e-01
6.169999999999999929e+00,-2.679598944479247291e-01,6.852450683332437231e-01,-9.532049627811685077e-01
6.179999999999999716e+00,-2.680317121075660447e-01,7.538600497515656196e-01,-1.021891761859131664e+00
6.190000000000000391e+00,-2.681591759579841083e-01,8.434578226525598632e-01,-1.111616998610543972e+00
6.200000000000000178e+00,-2.683606888953065095e-01,9.538184873776988093e-01,-1.222179176273005208e+00
6.209999999999999964e+00,-2.686769731432406827e-01,1.087619538450488310e+00,-1.356296511593729104e+00
6.219999999999999751e+00,-2.692087653236051037e-01,1.254765826430500608e+00,-1.523974591754105656e+00
6.230000000000000426e+00,-2.700341533986960196e-01,1.477186012111099123e+00,-1.747220165509795198e+00
6.240000000000000213e+00,-2.711936984592772104e-01,1.797984100378925643e+00,-2.069177798838202964e+00
6.250000000000000000e+00,-2.727096469483294428e-01,2.304041148404624373e+00,-2.576750795352953816e+00
6.259999999999999787e+00,-2.746914321416569771e-01,3.207748856055228526e+00,-3.482440288196885447e+00
6.270000000000000462e+00,-2.772923637432757049e-01,4.488790788494077866e+00,-4.766083152237353460e+00
6.280000000000000249e+00,-2.805813097585873606e-01,4.911830467732619887e+00,-5.192411777491207303e+00
6.290000000000000036e+00,-2.845594416885443012e-01,3.815035420082475426e+00,-4.099594861771019616e+00
6.299999999999999822e+00,-2.892150910141401132e-01,2.381526974758592097e+00,-2.670742065772732321e+00
6.310000000000000497e+00,-2.944937257861666158e-01,1.190940341309487893e+00,-1.485434067095654509e+00
6.320000000000000284e+00,-3.004127452138302123e-01,4.084799815377048171e-01,-7.088927267515350295e-01
6.330000000000000071e+00,-3.070209568912818932e-01,-7.631787767778055662e-03,-2.993891691235038288e-01
6.339999999999999858e+00,-3.143208400194701380e-01,-1.699568586875393472e-01,-1.443639813319307907e-01
6.350000000000000533e+00,-3.223437534563570184e-01,-1.894945910298032055e-01,-1.328491624265538129e-01
6.360000000000000320e+00,-3.311484584124774755e-01,-1.475211608413810049e-01,-1.836272975710964706e-01
6.370000000000000107e+00,-3.407412739137490876e-01,-9.226264597968461545e-02,-2.484786279340644721e-01
6.379999999999999893e+00,-3.510956918414687711e-01,-4.624755688637730705e-02,-3.048481349550914432e-01
6.390000000000000568e+00,-3.622135659091544890e-01,-1.594880380189618238e-02,-3.462647621072583171e-01
6.400000000000000355e+00,-3.741149344903044738e-01,1.985227019694652971e-04,-3.743134571922739351e-01
6.410000000000000142e+00,-3.868078897239427549e-01,6.523190359614354679e-03,-3.933310800835571053e-01
6.419999999999999929e+00,-4.002878247581416749e-01,7.310354791451217742e-03,-4.075981795495928761e-01
6.429999999999999716e+00,-4.145773899681813868e-01,5.704300174914403096e-03,-4.202816901430957985e-01
6.440000000000000391e+00,-4.296749049615428140e-01,3.574279705478127390e-03,-4.332491846670209479e-01
6.450000000000000178e+00,-4.456001991675426765e-01,1.795871963931041423e-03,-4.473960711314737271e-01
6.459999999999999964e+00,-4.623391322491066657e-01,6.226512953122586951e-04,-4.629617835444189144e-01
6.469999999999999751e+00,-4.798328582726892888e-01,-3.934982570142716264e-06,-4.798289232901191692e-01
6.480000000000000426e+00,-4.980859240967314139e-01,-2.503476966287640536e-04,-4.978355764001026751e-01
6.490000000000000213e+00,-5.170913281471997136e-01,-2.820123993930619133e-04,-5.168093157478066413e-01
6.500000000000000000e+00,-5.368586991502171113e-01,-2.205681042104716387e-04,-5.366381310460066612e-01
6.509999999999999787e+00,-5.573859041132873671e-01,-1.384660838125937861e-04,-5.572474380294747398e-01
6.520000000000000462e+00,-5.786273132848601675e-01,-6.973484077085012427e-05,-5.785575784440892821e-01
6.530000000000000249e+00,-6.005219902131433418e-01,-2.430646592176253005e-05,-6.004976837472215667e-01
6.540000000000000036e+00,-6.230278696166019481e-01,7.220553430009223919e-09,-6.230278768371553255e-01
6.549999999999999822e+00,-6.461118639590506252e-01,9.607020035773043378e-06,-6.461214709790863431e-01
6.560000000000000497e+00,-6.697615365803868404e-01,1.087892509171077139e-05,-6.697724155054785022e-01
6.570000000000000284e+00,-6.940243372631234031e-01,8.528552453824605385e-06,-6.940328658155772157e-01
6.580000000000000071e+00,-7.188884994087261227e-01,5.364021905206731904e-06,-7.188938634306313302e-01
6.589999999999999858e+00,-7.442840246431294826e-01,2.707772693384994349e-06,-7.442867324158228826e-01
6.600000000000000533e+00,-7.702051490441881310e-01,9.487669841309146691e-07,-7.702060978111722189e-01
6.610000000000000320e+00,-7.966722205964821280e-01,5.335255426089188654e-09,-7.966722259317375876e-01
6.620000000000000107e+00,-8.236672161719362784e-01,-3.686334000605474880e-07,-8.236668475385362509e-01
6.629999999999999893e+00,-8.512195648780835899e-01,-4.196543456043139235e-07,-8.512191452237379830e-01
6.640000000000000568e+00,-8.793812953119347631e-01,-3.297616898660615376e-07,-8.793809655502449196e-01
6.650000000000000355e+00,-9.081695420882117675e-01,-2.077925390330988532e-07,-9.081693342956727033e-01
6.660000000000000142e+00,-9.375839180590941346e-01,-1.051387044740191828e-07,-9.375838129203896143e-01
6.669999999999999929e+00,-9.676405440529066704e-01,-3.703043316609741414e-08,-9.676405070224735061e-01
6.679999999999999716e+00,-9.982775338434510815e-01,-4.237879691954510447e-10,-9.982775334196630768e-01
6.690000000000000391e+00,-1.029455006557317587e+00,1.414362972649317082e-08,-1.029455020700947410e+00
6.700000000000000178e+00,-1.061175840735579134e+00,1.618770713917025782e-08,-1.061175856923286309e+00
6.709999999999999964e+00,-1.093477138975953000e+00,1.275020950592362794e-08,-1.093477151726162555e+00
6.719999999999999751e+00,-1.126392703136450235e+00,8.049365440958791502e-09,-1.126392711185815632e+00
6.730000000000000426e+00,-1.159953710129001614e+00,4.082264518407134895e-09,-1.159953714211266140e+00
6.740000000000000213e+00,-1.194202262092214584e+00,1.445174030678111341e-09,-1.194202263537388564e+00
6.750000000000000000e+00,-1.229202287677555017e+00,2.481145722959028674e-11,-1.229202287702366503e+00
6.759999999999999787e+00,-1.265008011409834543e+00,-5.426084936887336131e-10,-1.265008010867226140e+00
6.770000000000000462e+00,-1.301649655426223129e+00,-6.244055398004438173e-10,-1.301649654801817491e+00
6.780000000000000249e+00,-1.339135948875055604e+00,-4.929770171657368191e-10,-1.339135948382078611e+00
6.790000000000000036e+00,-1.377479318200492298e+00,-3.118068426788872975e-10,-1.377479317888685495e+00
6.799999999999999822e+00,-1.416660956531554216e+00,-1.584994806522101275e-10,-1.416660956373054780e+00
6.810000000000000497e+00,-1.456683041866700501e+00,-5.639547508159483306e-11,-1.456683041810304946e+00
6.820000000000000284e+00,-1.497564930027488916e+00,-1.285730288301728632e-12,-1.497564930026203278e+00
6.830000000000000071e+00,-1.539304355254850654e+00,2.081474491760719145e-11,-1.539304355275665337e+00
6.839999999999999858e+00,-1.581917726151208958e+00,2.408440207151203283e-11,-1.581917726175293470e+00
6.850000000000000533e+00,-1.625448921783212652e+00,1.906023451517645358e-11,-1.625448921802272961e+00
6.860000000000000320e+00,-1.669919974370396298e+00,1.207819269364305782e-11,-1.669919974382474415e+00
6.870000000000000107e+00,-1.715365314532872443e+00,6.153791822699386168e-12,-1.715365314539026187e+00
6.879999999999999893e+00,-1.761792994102141297e+00,2.200552499955113919e-12,-1.761792994104341759e+00
6.890000000000000568e+00,-1.809141869377838496e+00,6.235646541149177007e-14,-1.809141869377900891e+00
6.900000000000000355e+00,-1.857407819307803409e+00,-7.983873665203688786e-13,-1.857407819307004937e+00
6.910000000000000142e+00,-1.906605445747443284e+00,-9.289505991117782019e-13,-1.906605445746514249e+00
6.919999999999999929e+00,-1.956752869358431290e+00,-7.369228221594766897e-13,-1.956752869357694324e+00
6.929999999999999716e+00,-2.007833857769819819e+00,-4.678542674078275738e-13,-2.007833857769351749e+00
6.940000000000000391e+00,-2.059836038827794091e+00,-2.389164686447047517e-13,-2.059836038827555171e+00
6.950000000000000178e+00,-2.112755743588079493e+00,-8.585847427660816616e-14,-2.112755743587993784e+00
6.959999999999999964e+00,-2.166568580298640079e+00,-2.900788219068178440e-15,-2.166568580298636970e+00
6.969999999999999751e+00,-2.221324980540201999e+00,3.062058739965516812e-14,-2.221324980540232641e+00
6.980000000000000426e+00,-2.277025930389354080e+00,3.582918370408344290e-14,-2.277025930389390052e+00
6.990000000000000213e+00,-2.333642278368081246e+00,2.849101733979884375e-14,-2.333642278368109668e+00
7.000000000000000000e+00,-2.391155511811617895e+00,1.812222750069127476e-14,-2.391155511811636103e+00
7.009999999999999787e+00,-2.449540946020587029e+00,9.275509537556364514e-15,-2.449540946020596355e+00
7.020000000000000462e+00,-2.508748407253680313e+00,3.349647721112386888e-15,-2.508748407253683865e+00
7.030000000000000249e+00,-2.568783019293245484e+00,1.311309316184689198e-16,-2.568783019293245484e+00
7.040000000000000036e+00,-2.629637479434713043e+00,-1.174275217584726911e-15,-2.629637479434711711e+00
7.049999999999999822e+00,-2.691263402309848285e+00,-1.381874702895690314e-15,-2.691263402309846953e+00
7.060000000000000497e+00,-2.753654501572916580e+00,-1.101503990217103911e-15,-2.753654501572915692e+00
7.070000000000000284e+00,-2.816848564602932203e+00,-7.019479590354067891e-16,-2.816848564602931315e+00
7.080000000000000071e+00,-2.880859201294670324e+00,-3.600957042490451513e-16,-2.880859201294669880e+00
7.089999999999999858e+00,-2.945683830901561162e+00,-1.306712973234481956e-16,-2.945683830901561162e+00
7.100000000000000533e+00,-3.011342093423027944e+00,-5.805062611883417882e-18,-3.011342093423027944e+00
7.110000000000000320e+00,-3.077795549261718389e+00,4.502793025405588219e-17,-3.077795549261718389e+00
7.120000000000000107e+00,-3.145017163288225781e+00,5.329516242940282878e-17,-3.145017163288225781e+00
7.129999999999999893e+00,-3.213040545359541866e+00,4.258496974617634191e-17,-3.213040545359541866e+00
7.140000000000000568e+00,-3.281863223399300367e+00,2.718883631783321029e-17,-3.281863223399300367e+00
7.150000000000000355e+00,-3.351499925760033527e+00,1.397933944183771302e-17,-3.351499925760033527e+00
7.160000000000000142e+00,-3.421894203661342004e+00,5.097144182816204162e-18,-3.421894203661342004e+00
7.169999999999999929e+00,-3.492995342454241925e+00,2.529182701946627743e-19,-3.492995342454241925e+00
7.179999999999999716e+00,-3.564890142947395368e+00,-1.726429929253854225e-18,-3.564890142947395368e+00
7.190000000000000391e+00,-3.637632465018682204e+00,-2.055389794639656320e-18,-3.637632465018682204e+00
7.200000000000000178e+00,-3.711300775481447101e+00,-1.646337023936066422e-18,-3.711300775481447101e+00
7.209999999999999964e+00,-3.785890356534190371e+00,-1.053097796152471875e-18,-3.785890356534190371e+00
7.219999999999999751e+00,-3.861411997500455939e+00,-5.426801994738865017e-19,-3.861411997500455939e+00
7.230000000000000426e+00,-3.937866205880311110e+00,-1.988107287869138441e-19,-3.937866205880311110e+00
7.240000000000000213e+00,-4.015254422643794285e+00,-1.088166784941806630e-20,-4.015254422643794285e+00
7.250000000000000000e+00,-4.093554704360411911e+00,6.618658232099571523e-20,-4.093554704360411911e+00
7.259999999999999787e+00,-4.172826831272214321e+00,7.926615524283282084e-20,-4.172826831272214321e+00
7.270000000000000462e+00,-4.253148778742325220e+00,6.364631491320676042e-20,-4.253148778742325220e+00
7.280000000000000249e+00,-4.334475720299566959e+00,4.078863564602643540e-20,-4.334475720299566959e+00
7.290000000000000036e+00,-4.416786965501638740e+00,2.106638350287175618e-20,-4.416786965501638740e+00
7.299999999999999822e+00,-4.500111783817474453e+00,7.753886153947451040e-21,-4.500111783817474453e+00
7.310000000000000497e+00,-4.584451791637645712e+00,4.634463577197563256e-22,-4.584451791637645712e+00
7.320000000000000284e+00,-4.669741728032833272e+00,-2.537138078783442302e-21,-4.669741728032833272e+00
7.330000000000000071e+00,-4.755894705317381899e+00,-3.056810325235163329e-21,-4.755894705317381899e+00
7.339999999999999858e+00,-4.842834528311133369e+00,-2.460480232837838335e-21,-4.842834528311133369e+00
7.350000000000000533e+00,-4.930507241051505396e+00,-1.579799805794666028e-21,-4.930507241051505396e+00
7.360000000000000320e+00,-5.018883381647849085e+00,-8.177579002916458616e-22,-5.018883381647849085e+00
7.370000000000000107e+00,-5.107967505462154278e+00,-3.023891718182286435e-22,-5.107967505462154278e+00
7.379999999999999893e+00,-5.197768695407321893e+00,-1.957329447559800457e-23,-5.197768695407321893e+00
7.390000000000000568e+00,-5.288271762847696067e+00,9.724571892894423166e-23,-5.288271762847696067e+00
7.400000000000000355e+00,-5.379500452371614116e+00,1.178789333190270232e-22,-5.379500452371614116e+00
7.410000000000000142e+00,-5.471451736353112771e+00,9.511709504490591393e-23,-5.471451736353112771e+00
7.419999999999999929e+00,-5.564127749250471489e+00,6.118674460018113734e-23,-5.564127749250471489e+00
7.429999999999999716e+00,-5.657558447314849026e+00,3.174302639696535449e-23,-5.657558447314849026e+00
7.440000000000000391e+00,-5.751713105762937595e+00,1.179181776936976353e-23,-5.751713105762937595e+00
7.450000000000000178e+00,-5.846615572246630421e+00,8.208695186485520250e-25,-5.846615572246630421e+00
7.459999999999999964e+00,-5.942260611809663473e+00,-3.726903809693454500e-24,-5.942260611809663473e+00
7.469999999999999751e+00,-6.038609068911903854e+00,-4.545595810196486141e-24,-6.038609068911903854e+00
7.480000000000000426e+00,-6.135630284763084141e+00,-3.676963665600983513e-24,-6.135630284763084141e+00
7.490000000000000213e+00,-6.233343224911775948e+00,-2.369763815246530372e-24,-6.233343224911775948e+00
7.500000000000000000e+00,-6.331703748147730515e+00,-1.232142101050799850e-24,-6.331703748147730515e+00
7.509999999999999787e+00,-6.430701226074635457e+00,-4.597941843807218850e-25,-6.430701226074635457e+00
7.520000000000000462e+00,-6.530306702567475696e+00,-3.422035770307544529e-26,-6.530306702567475696e+00
7.530000000000000249e+00,-6.630478687128229076e+00,1.428157864695858406e-25,-6.630478687128229076e+00
7.540000000000000036e+00,-6.731188717815214773e+00,1.752799546326743265e-25,-6.731188717815214773e+00
7.549999999999999822e+00,-6.832404990687839685e+00,1.421386356536636570e-25,-6.832404990687839685e+00
7.560000000000000497e+00,-6.934169588005119955e+00,9.177940034640817074e-26,-6.934169588005119955e+00
7.570000000000000284e+00,-7.036528041401442835e+00,4.782579680836922450e-26,-7.036528041401442835e+00
7.580000000000000071e+00,-7.139513279167380766e+00,1.792729858272650753e-26,-7.139513279167380766e+00
7.589999999999999858e+00,-7.243163585821691619e+00,1.419237663458822487e-27,-7.243163585821691619e+00
7.600000000000000533e+00,-7.347522596205407375e+00,-5.472094531256664601e-27,-7.347522596205407375e+00
7.610000000000000320e+00,-7.452561386868311821e+00,-6.758657022357160254e-27,-7.452561386868311821e+00
7.620000000000000107e+00,-7.558212755531543259e+00,-5.494484739191902373e-27,-7.558212755531543259e+00
7.629999999999999893e+00,-7.664438059880046339e+00,-3.554494234069045351e-27,-7.664438059880046339e+00
7.640000000000000568e+00,-7.771152791679865501e+00,-1.856319153509797888e-27,-7.771152791679865501e+00
7.650000000000000355e+00,-7.878351084932831760e+00,-6.989326890552664365e-28,-7.878351084932831760e+00
7.660000000000000142e+00,-7.986043741497030446e+00,-5.859706018818201484e-29,-7.986043741497030446e+00
7.669999999999999929e+00,-8.094238761999957177e+00,2.096424769438914447e-28,-8.094238761999957177e+00
7.679999999999999716e+00,-8.202928040802994758e+00,2.606004642567889745e-28,-8.202928040802994758e+00
7.690000000000000391e+00,-8.312084181735530208e+00,2.123898734287054571e-28,-8.312084181735530208e+00
7.700000000000000178e+00,-8.421709455275877332e+00,1.376584479320803655e-28,-8.421709455275877332e+00
7.709999999999999964e+00,-8.531832164922521500e+00,7.204969628148800186e-29,-8.531832164922521500e+00
7.719999999999999751e+00,-8.642523038629690291e+00,2.724742251051667691e-29,-8.642523038629690291e+00
7.730000000000000426e+00,-8.753805101919223119e+00,2.409814677941459244e-30,-8.753805101919223119e+00
7.740000000000000213e+00,-8.865654768294206178e+00,-8.030678273764578854e-30,-8.865654768294206178e+00
7.750000000000000000e+00,-8.978055913502988261e+00,-1.004792726268770065e-29,-8.978055913502988261e+00
7.759999999999999787e+00,-9.090988570290575055e+00,-8.209800933209052203e-30,-9.090988570290575055e+00
7.770000000000000462e+00,-9.204391629816310427e+00,-5.331143706718887042e-30,-9.204391629816310427e+00
7.780000000000000249e+00,-9.318227000816481365e+00,-2.796409717450295186e-30,-9.318227000816481365e+00
7.790000000000000036e+00,-9.432463065107009825e+00,-1.062149159863217565e-30,-9.432463065107009825e+00
7.799999999999999822e+00,-9.547104191661192729e+00,-9.875856844777709510e-32,-9.547104191661192729e+00
7.810000000000000497e+00,-9.662090947957171494e+00,3.075893757012039652e-31,-9.662090947957171494e+00
7.820000000000000284e+00,-9.777315025439845542e+00,3.874040873004818242e-31,-9.777315025439845542e+00
7.830000000000000071e+00,-9.892754824002732761e+00,3.173389740306866638e-31,-9.892754824002732761e+00
7.839999999999999858e+00,-1.000848883366031750e+01,2.064573679456698018e-31,-1.000848883366031750e+01
7.850000000000000533e+00,-1.012459808126338068e+01,1.085322112892089375e-31,-1.012459808126338068e+01
7.860000000000000320e+00,-1.024110761241764145e+01,4.140149580094272055e-32,-1.024110761241764145e+01
7.870000000000000107e+00,-1.035807242819806717e+01,4.034721096937412472e-33,-1.035807242819806717e+01
7.879999999999999893e+00,-1.047547982040873116e+01,-1.177973333198832528e-32,-1.047547982040873116e+01
7.890000000000000568e+00,-1.059335595776830985e+01,-1.493613495594875297e-32,-1.059335595776830985e+01
7.900000000000000355e+00,-1.071174586835367748e+01,-1.226608996261534741e-32,-1.071174586835367748e+01
7.910000000000000142e+00,-1.083063306495346723e+01,-7.995265103556297587e-33,-1.083063306495346723e+01
7.919999999999999929e+00,-1.094999411680725565e+01,-4.212168750946023106e-33,-1.094999411680725565e+01
7.930000000000000604e+00,-1.106979855301992366e+01,-1.613679978184422715e-33,-1.106979855301992366e+01
7.940000000000000391e+00,-1.119003630300462859e+01,-1.643761304711389429e-34,-1.119003630300462859e+01
7.950000000000000178e+00,-1.131066689774208101e+01,4.510694789352745645e-34,-1.131066689774208101e+01
7.959999999999999964e+00,-1.143172222134406013e+01,5.758355445338303531e-34,-1.143172222134406013e+01
7.969999999999999751e+00,-1.155320771960883697e+01,4.741118419250876850e-34,-1.155320771960883697e+01
7.980000000000000426e+00,-1.167510976138837009e+01,3.096191720488827187e-34,-1.167510976138837009e+01
7.990000000000000213e+00,-1.179746521650906566e+01,1.634715546679191629e-34,-1.179746521650906566e+01
